,First of Month,Days Produced,Well Status,API County,API Sequence,API Sidetrack,Formation,BOM Inventory,Oil Produced,Oil Sold,Oil Adjustment,EOM Inventory,Oil Gravity,Gas Produced,Gas Flared,Gas Used,Gas Shrinkage,Gas Sold,Gas BTU,Gas Tubing Pressure,Gas Casing Pressure,Water Volume,Water Tubing Pressure,Water Casing Pressure,Water Disp Code
0,2020-04-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
1,2020-03-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
2,2020-02-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
3,2020-01-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
4,2019-12-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
5,2019-11-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
6,2019-10-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
7,2019-09-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
8,2019-08-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
9,2019-07-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
10,2019-06-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
11,2019-05-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
12,2019-04-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
13,2019-03-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
14,2019-02-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
15,2019-01-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
16,2018-12-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
17,2018-11-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
18,2018-10-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
19,2018-09-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
20,2018-08-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
21,2018-07-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
22,2018-06-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
23,2018-05-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
24,2018-04-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
25,2018-03-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
26,2018-02-01,,TA,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
27,2018-01-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
28,2017-12-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
29,2017-11-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
30,2017-10-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
31,2017-09-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
32,2017-08-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
33,2017-07-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
34,2017-06-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
35,2017-05-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
36,2017-04-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
37,2017-03-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
38,2017-02-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
39,2017-01-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
40,2016-12-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
41,2016-11-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
42,2016-10-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
43,2016-09-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
44,2016-08-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
45,2016-07-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
46,2016-06-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
47,2016-05-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
48,2016-04-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
49,2016-03-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
50,2016-02-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
51,2016-01-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
52,2015-12-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
53,2015-11-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
54,2015-10-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
55,2015-09-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
56,2015-08-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
57,2015-07-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
58,2015-06-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
59,2015-05-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
60,2015-04-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
61,2015-03-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
62,2015-02-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
63,2015-01-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
64,2014-12-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
65,2014-11-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
66,2014-10-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
67,2014-09-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
68,2014-08-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
69,2014-07-01,,SI,61,6234,0,MORROW,,,,,,,,,,,,,,,,,,
